"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a1","a12","a1a","a1c","a7","a7a","a7b","a11","a7c","a9","a20y","a20m","a20d","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","ASCn3","ASCn4","ASCn5","ASCn5b","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","ASCd5","ASCd6","ASCd7","ASCd8","ASCd9a","ASCd9b","ASCd9d","ASCd9e","ASCd9c","ASCd9f","ASCd14","ASCd15","ASCd16","ASCd17","ASCd18a","ASCd18b","ASCd18d","ASCd18e","ASCd18c","ASCd18f","d30a","d30b","ASCr1","ASCr2","ASCr7","ASCr8","ASCr111","ASCr112","ASCr11","e1","e2b","e6","e11","ASCe12","ASCe12x","ASCe13","ASCe14","e30","h1","h2","ASCh2","h3x","h4x","h5","h6x","h7x","h8","h9","ASCh10a","ASCh10b","ASCh10c","ASCh10d","ASCh10e","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","k4","n5a","ASCn6","ASCn7","n5b","k5a","k5a1","k5bc","k5bc1","k5i","k5i1","k5e","k5e1","k5f","k5f1","k5hdj","k5hdj1","k4b","n5c","n5d","k6","k7","k8","k9","ASCk8","ASCk8x","ASCk9","k10","k11","ASCk13","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","ASCk17","ASCk18","ASCk19","k20a1","ASCk22","k21","k30","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","ASCj16","ASCj17","ASCj18","ASCj19","ASCj20a","ASCj20b","ASCj20c","ASCj20d","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","ASCn8","ASCn9","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
622317,26,1,1,4,2,2,2,1,15,1,4,1,8,5,2017,17,20,1,25,1,2,2,NA,NA,NA,NA,NA,2016,12,31,6,"De Facto Partnership (Sociedad De Hecho)",-9,100,0,0,0,2,NA,1983,-9,1,1983,30,2,2,"",2,NA,NA,1,4,2,0,3,NA,2,NA,2,NA,NA,-9,NA,NA,1,1,0,0,1,"Pastry, Cakes And Flan Products",1541,65,1560000,"One Million Five Hundred Sixty Thousand",1780000,1,33,7,NA,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,50,80,2,4,4,1,1,1,1,100,1,100,3,4,4,1,1,1,2,0,0,3,-9,6,1,NA,NA,5,1,-9,2,1,0,"",1,2,0,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,1,50,40,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,1,100,50,0,0,0,100,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,2,3,2,NA,NA,NA,2,2,4,1,3,1,2,2,2,NA,0,NA,-9,NA,NA,2,NA,NA,1,5,1,1,1,1,1,1,3,3,0,0,0,-7,5,5,5,0,2,3,0,0,0,NA,0,NA,NA,-9,2,NA,NA,NA,NA,0,0,14,25,-9,36000,NA,-9,1,-9,0,-9,"Accountant",10,1,"",NA,NA,"",NA,NA,8,5,2017,18,50,1,2,1,NA,NA,4,1,1,1,18.6993370056152,16.22336769104,15.5494422912598,86
622318,27,3,1,4,2,2,2,4,22,1,4,2,23,2,2018,12,34,1,1026,1,2,2,NA,NA,NA,NA,NA,2017,5,31,2,"",50,100,0,0,0,1,2,1997,30,1,1997,14,2,2,"",2,NA,NA,1,0,NA,NA,0,NA,2,NA,2,NA,NA,2,NA,NA,1,2,1,1,1,"Posters Manufacturing",2221,100,3.6e+07,"Thirty Six Million",2.2e+07,1,35,1,30,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,60,2,5,5,1,1,2,2,100,0,45,2,4,5,1,1,1,1,1,1,2,2,3,2,1,4,NA,2,-9,2,1,4,"",1,1,2,2,NA,NA,"","",2,"","",-9,NA,2,2,2,2,2,70,44,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,1,80,70,30,0,0,70,0,1,520000,1,100,0,10,NA,90,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,2,"",2,2016,2500000,24,1,1,1,2,2,2,3000000,5,4e+06,2,1,NA,NA,2,1,1,2,2,2,1,20,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,4,4,44,49,30,14,6,9,15,8,6,NA,0,NA,NA,100,2,NA,NA,NA,NA,4,4,-9,9000000,-9,85000,NA,-9,1,40,-9,-9,"Manager",3,1,"",NA,NA,"",NA,NA,23,2,2018,13,14,2,4,1,NA,NA,4,1,3,1,8.32244491577148,9.65273571014404,8.37558555603027,90
622319,31,3,2,4,2,2,2,2,24,1,4,2,10,8,2017,15,3,1,23,1,2,1,2,1,2,NA,NA,2016,10,31,5,"",50,100,0,0,0,2,NA,1956,-9,1,1956,20,1,1,"Iso 14000",2,NA,NA,1,30,0,0,-9,NA,1,-9,2,NA,NA,2,NA,NA,1,1,3,3,1,"Paint",2422,100,6.6e+07,"Sixty-Six Million",-9,1,40,1,40,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,0,70,2,5,5,3,3,3,2,90,0,80,2,5,5,5,3,2,4,2,1,2,1,4,1,2,NA,NA,2,5,2,-9,-9,"",1,2,1,2,NA,NA,"","",2,"","",2,NA,2,1,1,2,2,90,90,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,1,-9,NA,2,NA,NA,2,100,100,100,0,0,0,0,1,7e+06,2,NA,1000000,70,NA,30,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,3,"",1,2016,1000000,40,1,1,1,2,1,2,-9,3,-9,2,1,NA,NA,2,4,2,-9,1,2,2,50,1,1,2,2,NA,0,NA,1,180,2,2,NA,NA,1,2,1,1,1,1,1,1,4,3,3,4,4,4,70,55,60,10,0,30,30,0,8,NA,0,NA,NA,-9,2,NA,NA,NA,NA,3,3,13,-9,-9,300000,NA,-9,1,40,-9,-9,"Administrative Manager",20,2,"",NA,NA,"",NA,NA,10,8,2017,16,2,1,2,1,NA,NA,4,2,3,1,26.5091514587402,33.1545944213867,34.2541885375977,99
622320,35,3,1,4,2,2,2,1,29,1,4,1,4,5,2017,14,43,1,200,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",33,100,0,0,0,1,33,2009,8,1,2009,45,2,2,"",2,NA,NA,1,14,1,2,-9,NA,2,NA,2,NA,NA,2,NA,NA,1,1,4,3,1,"Manufacturing Of Gastronomy Equipment",2925,75,8e+06,"Eight Million",4e+06,1,40,1,-9,97,0,3,-9,2,0,0,2016,0,0,50,50,1,60,2,0,2,80,5,4,4,1,3,2,1,97,5,90,2,5,5,1,1,1,1,4,0,3,4,3,1,NA,NA,5,2,10,1,1,4,"",1,-9,3,1,1,2,"Coffee Machine Model","Other Technology For Coffee Machines More Traditional",1,"New Production Machinery","Cnc Machines That Increase Capacity",2,NA,1,2,2,2,2,60,42.2,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,-9,NA,1,5,NA,4,80,95,95,5,0,0,0,1,1500000,1,100,-9,50,NA,50,NA,0,NA,0,NA,0,NA,0,NA,1,-9,0,1,1,1,1,7,"",-9,2016,88000,6,2,NA,NA,NA,NA,NA,NA,3,7e+05,2,1,NA,NA,2,-9,1,1,1,1,2,4,1,-9,2,1,0,0,NA,1,60,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,4,0,2,4,4,9,7,7,2,0,2,5,0,2,NA,0,NA,NA,4,2,NA,NA,NA,NA,4,4,10,-9,-9,-9,NA,-9,-9,NA,-9,-9,"Alternate Director",8,1,"",NA,NA,"",NA,NA,4,5,2017,16,13,1,4,1,NA,NA,4,1,3,1,8.32244491577148,9.65273571014404,8.37558555603027,90
622321,40,1,3,4,2,2,2,6,15,1,4,3,24,8,2017,9,27,1,23,1,2,2,NA,NA,NA,NA,NA,2017,3,31,5,"",50,100,0,0,0,1,50,1988,-9,1,1988,20,2,2,"",2,NA,NA,1,2,13,0,-9,NA,1,1,2,NA,NA,1,-9,NA,1,1,3,3,1,"Edible Cornets",1549,100,7e+07,"Seventy Million",4e+07,1,80,1,80,99,0,1,4,2,0,0,2007,0,0,100,0,NA,NA,NA,90,50,90,2,5,5,1,1,1,1,100,30,80,2,-9,-9,1,1,1,1,1,2,2,4,6,1,NA,NA,5,2,10,2,1,4,"",1,1,3,2,NA,NA,"","",2,"","",2,NA,1,2,1,1,2,50,44,100,0,0,100,0,0,2,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,2,100,100,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,2,2,4,1,0,2,NA,NA,2,NA,0,NA,2,NA,NA,-9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,3,3,110,120,50,60,10,20,20,25,6,NA,3,0,6,60,1,100,NA,100,NA,3,3,14,30000000,2e+07,3000000,NA,7e+07,1,80,-9,1e+07,"Owner",20,1,"",NA,NA,"",NA,NA,24,8,2017,10,27,1,2,1,NA,NA,4,3,1,1,5.35146379470825,5.50702333450317,5.33418130874634,105
622322,42,1,3,4,2,2,2,6,15,1,4,3,29,8,2017,9,16,1,23,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",28,42,58,0,0,1,5,1979,-9,1,1979,22,2,1,"Iso 9001",2,NA,NA,1,3,1,0,-9,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,"Animal Feed",1533,100,1.1e+09,"One Billion One Hundres Million",5.82e+08,1,100,1,100,95,0,5,30,2,0,0,2009,0,0,60,40,1,46,1,100,0,90,2,-9,-9,1,1,1,1,100,70,90,2,-9,-9,1,1,1,1,3,3,1,2,2,1,1,1,NA,2,10,1,1,3,"",1,1,1,2,NA,NA,"","",2,"","",2,NA,1,1,1,1,1,100,120,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,1,80,100,50,50,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35000000,-9,1,1,1,1,3,"",2,2017,20000000,12,1,2,1,2,2,1,-9,20,-9,2,2,1,NA,NA,NA,NA,2,1,2,1,15,1,10,2,2,NA,0,NA,1,-9,1,1,-9,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,300,300,66,234,-9,-9,-9,10,15,NA,0,NA,NA,80,2,NA,NA,NA,NA,4,3,14,-9,-9,-9,NA,-9,1,100,-9,-9,"Cfo",20,1,"",NA,NA,"",NA,NA,29,8,2017,10,24,1,2,1,NA,NA,4,3,1,1,6.28674602508545,4.8515305519104,4.81476545333862,105
622323,43,3,3,4,2,2,2,3,29,1,4,3,22,5,2017,10,8,1,200,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",60,100,0,0,0,1,20,1971,8,1,1971,52,2,1,"Iso 9000",2,NA,NA,1,2,0,1,NA,300000,2,NA,2,NA,NA,2,NA,NA,1,1,0,0,1,"Car Assembly Lines",2929,60,-9,"",-9,1,50,1,50,0,95,5,1,2,0,0,1986,0,0,60,40,1,10,2,95,30,60,3,5,5,1,1,1,1,100,100,90,2,5,5,1,1,1,1,2,1,3,3,3,2,NA,NA,4,2,-4,2,2,NA,"",2,-9,0,2,NA,NA,"","",1,"Production In General","Modifying Of Productive Processes",1,6000000,2,2,1,2,1,60,156,100,0,0,100,0,0,1,30,2,NA,NA,"",1,1,NA,700000,1,NA,100000,1,0,0,50,0,0,50,0,1,2.5e+07,1,100,8000000,25,NA,75,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,1,1,1,2,"",2,2016,20000000,1,1,2,2,2,1,2,-9,10,7e+07,2,1,NA,NA,2,7,1,2,1,1,2,2,2,NA,NA,2,NA,0,NA,1,10,2,1,7,2,1,1,1,1,1,1,1,1,4,1,1,3,4,4,192,180,110,82,75,25,10,0,10,NA,0,NA,NA,90,1,50,NA,50,NA,3,1,4,-9,-9,-9,NA,-9,1,50,-9,-9,"Director And Owner",12,1,"",NA,NA,"",NA,NA,22,5,2017,10,56,1,2,1,NA,NA,4,3,3,1,1.22148311138153,1,1,108
622324,52,1,1,4,2,2,2,1,15,1,4,1,8,5,2017,15,20,1,200,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",50,100,0,0,0,2,NA,1984,20,2,1985,30,2,2,"",2,NA,NA,1,4,1,10,NA,30000,2,NA,2,NA,NA,2,NA,NA,2,2,3,1,1,"Bakery Products",1541,70,6e+06,"Six Million",4e+06,1,60,1,100,100,0,0,NA,NA,NA,NA,NA,0,5,99,1,2,NA,NA,100,0,80,2,5,4,1,1,2,1,100,0,95,1,5,5,1,1,1,1,4,0,2,1,1,4,NA,NA,4,1,-4,2,1,4,"",1,1,3,2,NA,NA,"","",2,"","",2,NA,1,1,2,2,1,70,100,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,1,1,NA,2,5,0,80,10,0,10,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,200000,0,1,1,1,1,6,"",1,2016,60000,6,2,NA,NA,NA,NA,NA,NA,1,20000,2,1,NA,NA,2,7,1,2,2,0,1,2,1,2,2,-9,NA,0,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,4,0,1,1,4,16,15,7,9,2,5,0,0,8,NA,0,NA,NA,70,2,NA,NA,NA,NA,4,1,12,-9,-9,-9,NA,-9,1,-9,-9,-9,"Partner",10,1,"",NA,NA,"",NA,NA,8,5,2017,16,7,1,3,1,NA,NA,4,1,1,1,80.1882019042969,92.0350341796875,97.0849761962891,86
622325,53,1,1,4,2,2,2,2,51,3,4,2,9,8,2017,9,18,1,16,1,2,1,5,1,2,NA,NA,2016,12,31,3,"",100,100,0,0,0,2,NA,1987,4,1,1987,30,2,2,"",2,NA,NA,1,2,-9,-9,-9,NA,2,NA,2,NA,NA,NA,NA,NA,1,1,4,4,3,"Ice Manufacturing",5122,90,12600000,"Twelve Million Six Hundred Thousand",7307000,1,30,1,50,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,100,100,100,1,4,4,1,1,1,1,100,0,100,1,4,4,1,1,1,1,4,0,3,2,3,4,NA,NA,5,NA,NA,NA,1,5,"",1,1,4,1,1,2,"Water Packed In Barrels","Packed Water And What They Manufacture Is Ice",2,"","",1,1000000,2,2,2,2,2,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",1,1,NA,70000,1,NA,500000,1,0,0,100,0,0,0,0,1,1e+06,1,100,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,50000,0,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,2,2,3,1,30,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,5,1,1,2,2,2,2,3,3,1,3,0,3,20,18,NA,NA,NA,NA,NA,NA,NA,0,3,0,3,50,1,NA,NA,NA,NA,3,2,12,-9,NA,1200000,NA,NA,NA,NA,NA,NA,"Owner",30,1,"Administrative",30,1,"",NA,NA,9,8,2017,10,16,1,2,1,NA,NA,4,1,1,1,18.6993370056152,16.22336769104,15.5494422912598,86
622326,55,1,2,4,2,2,2,4,15,1,4,2,7,6,2017,15,5,1,23,1,2,2,NA,NA,NA,NA,NA,2016,12,31,5,"",60,100,0,0,0,1,60,1976,-9,1,1976,10,1,2,"",2,NA,NA,1,2,13,0,-9,NA,2,NA,2,NA,NA,1,-9,NA,1,1,3,3,1,"Edible Fat",1514,60,7.2e+07,"Seventy-Two Million",3.6e+07,1,50,1,50,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,80,-9,60,3,5,5,2,2,1,1,90,5,80,2,4,4,1,1,1,1,2,0,1,3,3,1,2,NA,NA,2,15,2,1,4,"",1,1,3,1,2,1,"Meat Flour","Meat Flour Of Inferior Quality",1,"Complete Line Of Rendering","Completely New",2,NA,2,2,2,2,2,80,40,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,NA,600000,1,-9,NA,2,90,90,80,20,0,0,0,1,4e+06,1,70,-9,50,NA,35,NA,0,NA,0,NA,15,NA,0,NA,1,1600000,-9,1,1,1,1,7,"",1,2017,640000,36,2,NA,NA,NA,NA,NA,NA,6,5e+06,2,1,NA,NA,1,NA,1,2,1,2,3,30,2,NA,NA,2,NA,0,NA,2,NA,NA,2,NA,NA,1,2,1,1,1,1,1,1,4,3,1,3,2,2,60,55,45,15,10,20,15,0,7,NA,4,0,2,80,2,NA,NA,NA,NA,3,3,12,16000000,6.3e+07,-9,NA,1.2e+07,1,52,1.1e+07,5e+07,"Partner/Ceo",10,2,"",NA,NA,"",NA,NA,7,6,2017,15,49,1,1,1,NA,NA,4,2,1,1,4.10000038146973,4.10000038146973,4.10000038146973,96
622327,58,3,3,4,2,2,2,3,29,1,4,3,22,5,2017,9,11,1,23,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",66,100,0,0,0,2,NA,1957,-9,1,1957,13,2,1,"Iso 9001",2,NA,NA,1,-9,NA,NA,0,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,2,1,"Pistons",2930,80,1e+08,"One Hundred Million",6e+07,1,60,1,40,70,0,30,7,2,0,0,-9,0,0,98,2,1,10,1,100,50,70,3,5,5,4,3,4,4,100,30,50,3,-9,4,3,4,2,2,3,2,1,2,4,1,NA,NA,5,2,3,2,2,NA,"",2,2,0,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,60,-9,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,1,NA,2,NA,NA,1,100,100,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,2,1,"",1,2014,2500000,60,1,2,1,2,2,2,3000000,2,2700000,2,2,1,NA,NA,NA,NA,2,2,1,1,30,2,NA,NA,2,NA,-9,NA,1,7,2,2,NA,NA,1,2,1,1,1,1,2,1,3,3,1,2,3,3,115,120,80,35,60,20,0,0,0,NA,0,NA,NA,80,1,40,NA,0,NA,3,3,4,40000000,2e+07,2000000,NA,8e+07,1,50,5e+06,5e+07,"Accountant Manager",13,1,"",NA,NA,"",NA,NA,22,5,2017,9,47,1,1,1,NA,NA,4,3,3,1,1,1,1,108
622328,61,1,3,4,2,2,2,4,15,1,4,3,5,6,2017,11,36,1,23,1,2,2,NA,NA,NA,NA,NA,2016,6,30,2,"",90,100,0,0,0,1,1,1950,-9,1,1950,15,2,1,"Iso9001",2,NA,NA,1,1,13,0,-9,NA,1,5,1,30,2,2,NA,NA,1,1,1,1,1,"Soda Manufacturing",1554,90,1.5e+09,"One Billion Five Hundred Million",1e+08,1,50,1,50,100,0,0,NA,NA,NA,NA,NA,0,0,40,60,1,7,2,100,25,95,1,5,5,1,1,1,1,100,5,100,1,5,5,1,1,1,1,2,1,2,4,3,1,1,1,NA,2,5,2,1,5,"",1,1,2,1,1,2,"New Sugarless Beverage","Sugarless",2,"","",1,100000,1,1,1,1,2,90,132,100,0,0,100,0,0,1,30,2,NA,NA,"",2,1,2,NA,2,NA,NA,1,90,66,33,17,0,50,0,1,3e+07,1,50,14000000,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,25000000,-9,1,1,1,1,2,"",2,2015,100000,36,1,2,2,2,1,2,-9,1,3e+06,-9,2,3,1,NA,4,NA,2,1,2,1,30,1,1,2,2,NA,0,NA,1,5,2,2,NA,NA,1,2,1,2,2,1,1,1,3,2,1,2,2,3,470,500,250,220,50,100,100,0,40,NA,20,0,3,80,1,30,NA,20,NA,2,2,5,250000000,6e+08,20000000,NA,-9,1,50,3e+08,4.5e+08,"Ceo",15,1,"",NA,NA,"",NA,NA,5,6,2017,13,21,1,2,1,NA,NA,4,3,1,1,3.38089537620544,5.43390369415283,5.67086315155029,105
622329,64,2,1,4,2,2,2,214,18,1,4,2,9,3,2017,14,6,1,1001,1,2,2,NA,NA,NA,NA,NA,2016,5,31,2,"",51,100,0,0,0,1,30,2003,7,1,2003,25,2,2,"",2,NA,NA,1,-9,NA,NA,-9,NA,2,NA,2,NA,NA,2,NA,NA,1,1,2,3,1,"Manufacturing Of Uniforms And Embroidery",1810,90,6e+06,"Six Million",4e+06,1,40,2,NA,100,0,0,NA,NA,NA,NA,NA,0,0,60,40,2,NA,NA,50,80,80,2,4,3,-9,-9,-9,2,80,90,100,2,4,4,-9,1,1,2,2,0,3,-9,5,2,1,4,NA,2,-9,2,1,4,"",1,2,4,1,1,1,"Soft-Shell Fabric","Lighter",1,"Robotic Sewing","Replaces 50 Workers",1,-9,2,-9,1,2,2,90,60,100,0,0,100,0,0,2,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,50,50,40,30,0,30,0,1,1200000,1,100,-9,30,NA,50,NA,0,NA,0,NA,20,NA,0,NA,1,-9,-9,1,1,1,1,6,"",1,2017,400000,48,2,NA,NA,NA,NA,NA,NA,3,6e+05,2,1,NA,NA,1,NA,2,1,1,3,1,30,1,3,2,1,0,0,NA,2,NA,NA,-9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,2,3,13,10,8,5,8,0,0,5,5,NA,0,NA,NA,70,1,30,NA,0,NA,3,3,10,-9,2e+06,600000,NA,-9,1,30,-9,2.6e+07,"Owner",14,1,"",NA,NA,"",NA,NA,9,3,2017,15,5,1,2,1,NA,NA,4,1,2,1,1.81861138343811,1.11071395874023,1,88
622330,73,3,2,4,2,2,2,2,28,1,4,1,26,6,2017,15,8,1,23,1,2,2,NA,NA,NA,NA,NA,2016,12,31,2,"",33,100,0,0,0,1,33,2005,80,1,2005,13,2,2,"",2,NA,NA,1,8,13,0,-9,NA,2,NA,2,NA,NA,1,1,24,1,1,1,0,1,"Metallic Roll-Up",2899,50,6500000,"Six Million Five Hundred Thousand",5e+06,1,30,1,30,60,0,40,2,2,0,0,2005,0,0,50,50,1,5,2,100,0,20,3,5,5,1,1,1,1,10,0,10,4,-9,-9,1,1,1,1,1,1,2,4,4,1,2,NA,NA,2,10,2,1,3,"",1,1,2,2,NA,NA,"","",2,"","",2,NA,2,2,2,2,2,90,45,0,100,0,0,100,0,2,NA,NA,NA,NA,"",2,1,NA,300000,2,NA,NA,1,100,100,100,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,2,NA,NA,NA,2,1,3,2,10,1,2,2,2,NA,-9,NA,1,15,2,2,NA,NA,1,1,1,1,1,1,1,2,1,2,1,3,2,1,10,10,5,5,0,5,0,0,0,NA,0,NA,NA,50,2,NA,NA,NA,NA,1,2,13,3000000,1500000,90000,NA,5e+06,1,40,-9,1e+07,"General Secretary",13,1,"",NA,NA,"",NA,NA,26,6,2017,15,56,1,2,1,NA,NA,4,2,3,1,4.44368934631348,2.70290923118591,2.28250646591187,99
622331,77,3,1,4,2,2,2,2,24,1,4,1,20,3,2018,13,57,1,23,1,2,2,NA,NA,NA,NA,NA,2017,12,31,2,"",44,100,0,0,0,1,44,1964,-9,1,1964,40,2,2,"",2,NA,NA,1,1,1,0,-9,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,0,1,"Arthritis Test",2423,25,1e+07,"Ten Million",5e+06,1,100,1,100,98,0,2,1,2,0,0,2008,0,0,70,30,1,1,2,100,0,90,2,5,5,1,1,1,1,70,0,85,2,5,5,1,1,1,1,1,1,2,1,4,1,NA,NA,5,2,5,2,2,NA,"",2,2,0,2,NA,NA,"","",2,"","",1,-9,2,2,2,2,1,100,-9,100,0,0,100,0,0,1,-9,2,NA,NA,"",2,2,NA,NA,2,NA,NA,1,90,80,50,50,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,7,"",1,2017,500000,36,1,1,2,2,2,2,-9,2,6e+05,2,2,3,2,NA,NA,NA,2,1,2,2,0,2,NA,NA,2,NA,0,NA,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,3,3,2,10,10,9,1,3,3,3,5,0,NA,0,NA,NA,100,2,NA,NA,NA,NA,3,2,1,5500000,-9,150000,NA,-9,1,100,-9,9e+05,"Owner",40,1,"",NA,NA,"",NA,NA,20,3,2018,14,57,1,1,1,NA,NA,4,1,3,1,7.86010313034058,11.3814210891724,9.89874935150146,90
622332,78,2,1,4,2,2,2,1,17,1,4,1,15,3,2017,15,1,1,1001,1,2,2,NA,NA,NA,NA,NA,2016,12,31,3,"",100,100,0,0,0,1,100,2001,2,1,2001,30,2,1,"Sdulargentina",2,NA,NA,1,5,-9,-9,1,NA,2,NA,2,NA,NA,2,NA,NA,1,1,3,2,1,"Manufacturing Of Industrial Accessories",1721,80,1e+07,"Ten Million",-9,1,-9,2,NA,100,0,0,NA,NA,NA,NA,NA,-9,-9,90,10,1,7,2,100,0,95,1,5,4,4,4,4,1,100,100,100,1,5,5,5,5,4,4,2,2,3,1,6,1,NA,NA,1,2,-9,2,1,4,"",1,1,3,2,NA,NA,"","",1,"Sewing Machine","Better Finished",1,250000,2,2,2,2,2,50,80,70,30,0,70,30,0,2,NA,NA,NA,NA,"",1,1,-9,NA,2,NA,NA,1,30,90,50,50,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1800000,800000,1,1,1,1,2,"",1,2014,300000,48,2,NA,NA,NA,NA,NA,NA,5,-9,2,2,1,NA,NA,NA,NA,2,2,2,1,20,2,NA,NA,1,0,-9,NA,1,30,2,2,NA,NA,1,2,1,1,1,1,-9,2,3,3,-9,3,3,3,15,20,13,2,13,0,0,0,2,NA,4,2,4,-9,1,50,NA,0,NA,1,1,12,-9,-9,-9,NA,-9,1,50,-9,2e+06,"Partner",17,1,"",NA,NA,"",NA,NA,15,3,2017,15,49,1,2,1,NA,NA,4,1,2,1,11.3797845840454,12.7676448822021,13.0993614196777,88
